title,doi,pmid,score,relative_citation_ratio,weighted_sum_of_stars,evaluation,recom_date,author,classifications
Genome-wide fitness test and mechanism-of-action studies of inhibitory compounds in Candida albicans.,https://doi.org/10.1371/journal.ppat.0030092,17604452,Score 4.8,.icon_cite_svg__icon_cite.icon_cite_svg__a{fill:#263745} Relative citation ratio: 4.36, Weighted sum of stars: 1.0,Good,23 Aug 2007,Xu D et al.,Novel Drug Target
Genome-wide fitness test and mechanism-of-action studies of inhibitory compounds in Candida albicans.,https://doi.org/10.1371/journal.ppat.0030092,17604452,Score 4.8,.icon_cite_svg__icon_cite.icon_cite_svg__a{fill:#263745} Relative citation ratio: 4.36, Weighted sum of stars: 1.0,Good,23 Aug 2007,Xu D et al.,Technical Advance
Electron tomography of the contact between T cells and SIV/HIV-1: implications for viral entry.,https://doi.org/10.1371/journal.ppat.0030063,17480119,Score 9.4,.icon_cite_svg__icon_cite.icon_cite_svg__a{fill:#263745} Relative citation ratio: 3.24, Weighted sum of stars: 2.0,Good,05 Jun 2007,Sougrat R et al.,New Finding
A novel linear plasmid mediates flagellar variation in Salmonella Typhi.,https://doi.org/10.1371/journal.ppat.0030059,17500588,Score 4.7,.icon_cite_svg__icon_cite.icon_cite_svg__a{fill:#263745} Relative citation ratio: 1.16, Weighted sum of stars: 1.0,Good,18 Jul 2007,Baker S et al.,New Finding
Two Plasmodium rhomboid proteases preferentially cleave different adhesins implicated in all invasive stages of malaria.,https://doi.org/10.1371/journal.ppat.0020113,17040128,Score 9.4,.icon_cite_svg__icon_cite.icon_cite_svg__a{fill:#263745} Relative citation ratio: 3.64, Weighted sum of stars: 2.0,Good,17 Dec 2006,Baker RP et al.,New Finding
Two Plasmodium rhomboid proteases preferentially cleave different adhesins implicated in all invasive stages of malaria.,https://doi.org/10.1371/journal.ppat.0020113,17040128,Score 9.4,.icon_cite_svg__icon_cite.icon_cite_svg__a{fill:#263745} Relative citation ratio: 3.64, Weighted sum of stars: 2.0,Good,17 Dec 2006,Baker RP et al.,Technical Advance
Electron tomography of the contact between T cells and SIV/HIV-1: implications for viral entry.,https://doi.org/10.1371/journal.ppat.0030063,17480119,Score 9.4,.icon_cite_svg__icon_cite.icon_cite_svg__a{fill:#263745} Relative citation ratio: 3.24, Weighted sum of stars: 2.0,Good,05 Jun 2007,Sougrat R et al.,Technical Advance
Epigenomic modifications predict active promoters and gene structure in Toxoplasma gondii.,https://doi.org/10.1371/journal.ppat.0030077,17559302,Score 13.9,.icon_cite_svg__icon_cite.icon_cite_svg__a{fill:#263745} Relative citation ratio: 1.91, Weighted sum of stars: 3.0,Very Good,20 Jun 2007,Gissot M et al.,New Finding
Epigenomic modifications predict active promoters and gene structure in Toxoplasma gondii.,https://doi.org/10.1371/journal.ppat.0030077,17559302,Score 13.9,.icon_cite_svg__icon_cite.icon_cite_svg__a{fill:#263745} Relative citation ratio: 1.91, Weighted sum of stars: 3.0,Very Good,20 Jun 2007,Gissot M et al.,Technical Advance
Molecular basis for a lack of correlation between viral fitness and cell killing capacity.,https://doi.org/10.1371/journal.ppat.0030053,17432933,Score 9.3,.icon_cite_svg__icon_cite.icon_cite_svg__a{fill:#263745} Relative citation ratio: 0.9, Weighted sum of stars: 2.0,Very Good,10 Jun 2007,Herrera M et al.,New Finding
Transcriptional regulation of chemical diversity in Aspergillus fumigatus by LaeA.,https://doi.org/10.1371/journal.ppat.0030050,17432932,Score 9.6,.icon_cite_svg__icon_cite.icon_cite_svg__a{fill:#263745} Relative citation ratio: 6.33, Weighted sum of stars: 2.0,Good,01 May 2007,Perrin RM et al.,New Finding
Transcriptional regulation of chemical diversity in Aspergillus fumigatus by LaeA.,https://doi.org/10.1371/journal.ppat.0030050,17432932,Score 9.6,.icon_cite_svg__icon_cite.icon_cite_svg__a{fill:#263745} Relative citation ratio: 6.33, Weighted sum of stars: 2.0,Good,01 May 2007,Perrin RM et al.,Novel Drug Target
TGF-beta signaling controls embryo development in the parasitic flatworm Schistosoma mansoni.,https://doi.org/10.1371/journal.ppat.0030052,17411340,Score 4.8,.icon_cite_svg__icon_cite.icon_cite_svg__a{fill:#263745} Relative citation ratio: 3.41, Weighted sum of stars: 1.0,Good,19 Apr 2007,Freitas TC et al.,New Finding
"Falstatin, a cysteine protease inhibitor of Plasmodium falciparum, facilitates erythrocyte invasion.",https://doi.org/10.1371/journal.ppat.0020117,17083274,Score 9.3,.icon_cite_svg__icon_cite.icon_cite_svg__a{fill:#263745} Relative citation ratio: 1.63, Weighted sum of stars: 2.0,Very Good,21 Feb 2007,Pandey KC et al.,New Finding
TGF-beta signaling controls embryo development in the parasitic flatworm Schistosoma mansoni.,https://doi.org/10.1371/journal.ppat.0030052,17411340,Score 4.8,.icon_cite_svg__icon_cite.icon_cite_svg__a{fill:#263745} Relative citation ratio: 3.41, Weighted sum of stars: 1.0,Good,19 Apr 2007,Freitas TC et al.,Novel Drug Target
The role of myelin in Theiler's virus persistence in the central nervous system.,https://doi.org/10.1371/journal.ppat.0030023,17305428,Score 4.6,.icon_cite_svg__icon_cite.icon_cite_svg__a{fill:#263745} Relative citation ratio: 0.46, Weighted sum of stars: 1.0,Good,17 Apr 2007,Roussarie JP et al.,Interesting Hypothesis
Reconstitution of an infectious human endogenous retrovirus.,https://doi.org/10.1371/journal.ppat.0030010,17257061,Score 4.9,.icon_cite_svg__icon_cite.icon_cite_svg__a{fill:#263745} Relative citation ratio: 4.44, Weighted sum of stars: 1.0,Good,05 Feb 2007,"Lee YN, Bieniasz PD",Technical Advance
The role of myelin in Theiler's virus persistence in the central nervous system.,https://doi.org/10.1371/journal.ppat.0030023,17305428,Score 4.6,.icon_cite_svg__icon_cite.icon_cite_svg__a{fill:#263745} Relative citation ratio: 0.46, Weighted sum of stars: 1.0,Good,17 Apr 2007,Roussarie JP et al.,New Finding
Drosophila eiger mutants are sensitive to extracellular pathogens.,https://doi.org/10.1371/journal.ppat.0030041,17381241,Score 4.7,.icon_cite_svg__icon_cite.icon_cite_svg__a{fill:#263745} Relative citation ratio: 1.6, Weighted sum of stars: 1.0,Good,28 Mar 2007,Schneider DS et al.,Interesting Hypothesis
Effective post-exposure treatment of Ebola infection.,https://doi.org/10.1371/journal.ppat.0030002,17238284,Score 4.9,.icon_cite_svg__icon_cite.icon_cite_svg__a{fill:#263745} Relative citation ratio: 4.65, Weighted sum of stars: 1.0,Good,23 Jan 2007,Feldmann H et al.,New Finding
Drosophila eiger mutants are sensitive to extracellular pathogens.,https://doi.org/10.1371/journal.ppat.0030041,17381241,Score 4.7,.icon_cite_svg__icon_cite.icon_cite_svg__a{fill:#263745} Relative citation ratio: 1.6, Weighted sum of stars: 1.0,Good,28 Mar 2007,Schneider DS et al.,New Finding
RpoS controls the Vibrio cholerae mucosal escape response.,https://doi.org/10.1371/journal.ppat.0020109,17054394,Score 4.8,.icon_cite_svg__icon_cite.icon_cite_svg__a{fill:#263745} Relative citation ratio: 3.04, Weighted sum of stars: 1.0,Good,21 Jan 2007,Nielsen AT et al.,Interesting Hypothesis
SabA is the H. pylori hemagglutinin and is polymorphic in binding to sialylated glycans.,https://doi.org/10.1371/journal.ppat.0020110,17121461,Score 4.8,.icon_cite_svg__icon_cite.icon_cite_svg__a{fill:#263745} Relative citation ratio: 3.41, Weighted sum of stars: 1.0,Good,05 Dec 2006,Aspholm M et al.,Interesting Hypothesis
ROP18 is a rhoptry kinase controlling the intracellular proliferation of Toxoplasma gondii.,https://doi.org/10.1371/journal.ppat.0030014,17305424,Score 4.8,.icon_cite_svg__icon_cite.icon_cite_svg__a{fill:#263745} Relative citation ratio: 3.53, Weighted sum of stars: 1.0,Good,20 Mar 2007,El Hajj H et al.,New Finding
TBK1 protects vacuolar integrity during intracellular bacterial infection.,https://doi.org/10.1371/journal.ppat.0030029,17335348,Score 4.7,.icon_cite_svg__icon_cite.icon_cite_svg__a{fill:#263745} Relative citation ratio: 1.07, Weighted sum of stars: 1.0,Good,11 Mar 2007,Radtke AL et al.,Interesting Hypothesis
SabA is the H. pylori hemagglutinin and is polymorphic in binding to sialylated glycans.,https://doi.org/10.1371/journal.ppat.0020110,17121461,Score 4.8,.icon_cite_svg__icon_cite.icon_cite_svg__a{fill:#263745} Relative citation ratio: 3.41, Weighted sum of stars: 1.0,Good,05 Dec 2006,Aspholm M et al.,New Finding
Quantitative membrane proteomics reveals new cellular targets of viral immune modulators.,https://doi.org/10.1371/journal.ppat.0020107,17238276,Score 9.4,.icon_cite_svg__icon_cite.icon_cite_svg__a{fill:#263745} Relative citation ratio: 3.53, Weighted sum of stars: 2.0,Very Good,16 Nov 2006,Bartee E et al.,New Finding
TBK1 protects vacuolar integrity during intracellular bacterial infection.,https://doi.org/10.1371/journal.ppat.0030029,17335348,Score 4.7,.icon_cite_svg__icon_cite.icon_cite_svg__a{fill:#263745} Relative citation ratio: 1.07, Weighted sum of stars: 1.0,Good,11 Mar 2007,Radtke AL et al.,New Finding
LRP5 and LRP6 are not required for protective antigen-mediated internalization or lethality of anthrax lethal toxin.,https://doi.org/10.1371/journal.ppat.0030027,17335347,Score 4.6,.icon_cite_svg__icon_cite.icon_cite_svg__a{fill:#263745} Relative citation ratio: 0.72, Weighted sum of stars: 1.0,Good,06 Mar 2007,Young JJ et al.,Controversial
Quantitative membrane proteomics reveals new cellular targets of viral immune modulators.,https://doi.org/10.1371/journal.ppat.0020107,17238276,Score 9.4,.icon_cite_svg__icon_cite.icon_cite_svg__a{fill:#263745} Relative citation ratio: 3.53, Weighted sum of stars: 2.0,Very Good,16 Nov 2006,Bartee E et al.,Technical Advance
"The tripartite associations between bacteriophage, Wolbachia, and arthropods.",https://doi.org/10.1371/journal.ppat.0020043,16710453,Score 4.7,.icon_cite_svg__icon_cite.icon_cite_svg__a{fill:#263745} Relative citation ratio: 2.62, Weighted sum of stars: 1.0,Good,11 Jun 2006,Bordenstein SR et al.,Interesting Hypothesis
Role of AmiA in the morphological transition of Helicobacter pylori and in immune escape.,https://doi.org/10.1371/journal.ppat.0020097,17002496,Score 9.3,.icon_cite_svg__icon_cite.icon_cite_svg__a{fill:#263745} Relative citation ratio: 2.13, Weighted sum of stars: 2.0,Very Good,18 Oct 2006,Chaput C et al.,New Finding
Cryo-electron tomographic structure of an immunodeficiency virus envelope complex in situ.,https://doi.org/10.1371/journal.ppat.0020083,16933990,Score 4.8,.icon_cite_svg__icon_cite.icon_cite_svg__a{fill:#263745} Relative citation ratio: 3.63, Weighted sum of stars: 1.0,Good,15 Oct 2006,Zanetti G et al.,Controversial
Listeria monocytogenes invades the epithelial junctions at sites of cell extrusion.,https://doi.org/10.1371/journal.ppat.0020003,16446782,Score 4.8,.icon_cite_svg__icon_cite.icon_cite_svg__a{fill:#263745} Relative citation ratio: 2.98, Weighted sum of stars: 1.0,Good,26 Feb 2006,Pentecost M et al.,Confirmation
Listeria monocytogenes invades the epithelial junctions at sites of cell extrusion.,https://doi.org/10.1371/journal.ppat.0020003,16446782,Score 4.8,.icon_cite_svg__icon_cite.icon_cite_svg__a{fill:#263745} Relative citation ratio: 2.98, Weighted sum of stars: 1.0,Good,26 Feb 2006,Pentecost M et al.,Interesting Hypothesis
"The tripartite associations between bacteriophage, Wolbachia, and arthropods.",https://doi.org/10.1371/journal.ppat.0020043,16710453,Score 4.7,.icon_cite_svg__icon_cite.icon_cite_svg__a{fill:#263745} Relative citation ratio: 2.62, Weighted sum of stars: 1.0,Good,11 Jun 2006,Bordenstein SR et al.,New Finding
Transcriptional silencing of multiple genes in trophozoites of Entamoeba histolytica.,https://doi.org/10.1371/journal.ppat.0020048,16733544,Score 4.7,.icon_cite_svg__icon_cite.icon_cite_svg__a{fill:#263745} Relative citation ratio: 1.93, Weighted sum of stars: 1.0,Good,30 May 2006,Bracha R et al.,Interesting Hypothesis
Transcriptional silencing of multiple genes in trophozoites of Entamoeba histolytica.,https://doi.org/10.1371/journal.ppat.0020048,16733544,Score 4.7,.icon_cite_svg__icon_cite.icon_cite_svg__a{fill:#263745} Relative citation ratio: 1.93, Weighted sum of stars: 1.0,Good,30 May 2006,Bracha R et al.,New Finding
Cryo-electron tomographic structure of an immunodeficiency virus envelope complex in situ.,https://doi.org/10.1371/journal.ppat.0020083,16933990,Score 4.8,.icon_cite_svg__icon_cite.icon_cite_svg__a{fill:#263745} Relative citation ratio: 3.63, Weighted sum of stars: 1.0,Good,15 Oct 2006,Zanetti G et al.,New Finding
A novel bacterium associated with lymphadenitis in a patient with chronic granulomatous disease.,https://doi.org/10.1371/journal.ppat.0020028,16617373,Score 4.7,.icon_cite_svg__icon_cite.icon_cite_svg__a{fill:#263745} Relative citation ratio: 1.37, Weighted sum of stars: 1.0,Good,26 Sep 2006,Greenberg DE et al.,New Finding
Critical role of Bcr1-dependent adhesins in C. albicans biofilm formation in vitro and in vivo.,https://doi.org/10.1371/journal.ppat.0020063,16839200,Score 9.8,.icon_cite_svg__icon_cite.icon_cite_svg__a{fill:#263745} Relative citation ratio: 9.77, Weighted sum of stars: 2.0,Very Good,13 Sep 2006,Nobile CJ et al.,New Finding
Two key residues in ephrinB3 are critical for its use as an alternative receptor for Nipah virus.,https://doi.org/10.1371/journal.ppat.0020007,16477309,Score 4.9,.icon_cite_svg__icon_cite.icon_cite_svg__a{fill:#263745} Relative citation ratio: 4.54, Weighted sum of stars: 1.0,Good,13 Feb 2006,Negrete OA et al.,New Finding
Recognition of conserved amino acid motifs of common viruses and its role in autoimmunity.,https://doi.org/10.1371/journal.ppat.0010041,16362076,Score 9.3,.icon_cite_svg__icon_cite.icon_cite_svg__a{fill:#263745} Relative citation ratio: 1.24, Weighted sum of stars: 2.0,Very Good,17 Jan 2006,Sospedra M et al.,Interesting Hypothesis
Transcriptional silencing of multiple genes in trophozoites of Entamoeba histolytica.,https://doi.org/10.1371/journal.ppat.0020048,16733544,Score 4.7,.icon_cite_svg__icon_cite.icon_cite_svg__a{fill:#263745} Relative citation ratio: 1.93, Weighted sum of stars: 1.0,Good,30 May 2006,Bracha R et al.,Technical Advance
Foxp3 represses retroviral transcription by targeting both NF-kappaB and CREB pathways.,https://doi.org/10.1371/journal.ppat.0020033,16652169,Score 4.7,.icon_cite_svg__icon_cite.icon_cite_svg__a{fill:#263745} Relative citation ratio: 1.11, Weighted sum of stars: 1.0,Good,25 May 2006,Grant C et al.,Interesting Hypothesis
Foxp3 represses retroviral transcription by targeting both NF-kappaB and CREB pathways.,https://doi.org/10.1371/journal.ppat.0020033,16652169,Score 4.7,.icon_cite_svg__icon_cite.icon_cite_svg__a{fill:#263745} Relative citation ratio: 1.11, Weighted sum of stars: 1.0,Good,25 May 2006,Grant C et al.,New Finding
Foxp3 represses retroviral transcription by targeting both NF-kappaB and CREB pathways.,https://doi.org/10.1371/journal.ppat.0020033,16652169,Score 4.7,.icon_cite_svg__icon_cite.icon_cite_svg__a{fill:#263745} Relative citation ratio: 1.11, Weighted sum of stars: 1.0,Good,25 May 2006,Grant C et al.,Technical Advance
Prions adhere to soil minerals and remain infectious.,https://doi.org/10.1371/journal.ppat.0020032,16617377,Score 4.9,.icon_cite_svg__icon_cite.icon_cite_svg__a{fill:#263745} Relative citation ratio: 4.57, Weighted sum of stars: 1.0,Good,04 May 2006,Johnson CJ et al.,Confirmation
Recognition of conserved amino acid motifs of common viruses and its role in autoimmunity.,https://doi.org/10.1371/journal.ppat.0010041,16362076,Score 9.3,.icon_cite_svg__icon_cite.icon_cite_svg__a{fill:#263745} Relative citation ratio: 1.24, Weighted sum of stars: 2.0,Very Good,17 Jan 2006,Sospedra M et al.,New Finding
A novel endogenous inhibitor of the secreted streptococcal NAD-glycohydrolase.,https://doi.org/10.1371/journal.ppat.0010035,16333395,Score 9.3,.icon_cite_svg__icon_cite.icon_cite_svg__a{fill:#263745} Relative citation ratio: 0.89, Weighted sum of stars: 2.0,Very Good,10 Jan 2006,Meehl MA et al.,New Finding
Anthrax lethal toxin-mediated killing of human and murine dendritic cells impairs the adaptive immune response.,https://doi.org/10.1371/journal.ppat.0010019,16254597,Score 4.7,.icon_cite_svg__icon_cite.icon_cite_svg__a{fill:#263745} Relative citation ratio: 1.19, Weighted sum of stars: 1.0,Good,18 Dec 2005,Alileche A et al.,Controversial
Prions adhere to soil minerals and remain infectious.,https://doi.org/10.1371/journal.ppat.0020032,16617377,Score 4.9,.icon_cite_svg__icon_cite.icon_cite_svg__a{fill:#263745} Relative citation ratio: 4.57, Weighted sum of stars: 1.0,Good,04 May 2006,Johnson CJ et al.,New Finding
Anthrax lethal toxin-mediated killing of human and murine dendritic cells impairs the adaptive immune response.,https://doi.org/10.1371/journal.ppat.0010019,16254597,Score 4.7,.icon_cite_svg__icon_cite.icon_cite_svg__a{fill:#263745} Relative citation ratio: 1.19, Weighted sum of stars: 1.0,Good,18 Dec 2005,Alileche A et al.,New Finding
Molecular identification of a malaria merozoite surface sheddase.,https://doi.org/10.1371/journal.ppat.0010029,16322767,Score 4.8,.icon_cite_svg__icon_cite.icon_cite_svg__a{fill:#263745} Relative citation ratio: 3.49, Weighted sum of stars: 1.0,Good,14 Dec 2005,Harris PK et al.,Confirmation
A Role for the SmpB-SsrA system in Yersinia pseudotuberculosis pathogenesis.,https://doi.org/10.1371/journal.ppat.0020006,16450010,Score 4.7,.icon_cite_svg__icon_cite.icon_cite_svg__a{fill:#263745} Relative citation ratio: 1.58, Weighted sum of stars: 1.0,Good,27 Apr 2006,Okan NA et al.,New Finding
